Spend,TimeToMarket,projectStartDate,com_id,proj_id
1623026,11,2021-06-26,b4476b6c-245e-11ee-a984-b05216279b15,d4050f86-245e-11ee-a984-b05216279b15
2986099.2,11,2018-02-23,b4476b6c-245e-11ee-a984-b05216279b15,d4050fb8-245e-11ee-a984-b05216279b15
1147545,12,2018-01-01,b4476b6c-245e-11ee-a984-b05216279b15,d4050fea-245e-11ee-a984-b05216279b15
2161841,14,2021-12-11,b4476b6c-245e-11ee-a984-b05216279b15,d4051012-245e-11ee-a984-b05216279b15
1423279,15,2020-10-15,b4476b6c-245e-11ee-a984-b05216279b15,d4051044-245e-11ee-a984-b05216279b15
2499744.8,9,2021-08-21,b4476b6c-245e-11ee-a984-b05216279b15,d4051076-245e-11ee-a984-b05216279b15
1704378,12,2022-05-23,b4476b6c-245e-11ee-a984-b05216279b15,d40510a8-245e-11ee-a984-b05216279b15
1645951,10,2022-05-01,b4476b6c-245e-11ee-a984-b05216279b15,d40510d0-245e-11ee-a984-b05216279b15
1216716.2,11,2020-08-13,b4476b6c-245e-11ee-a984-b05216279b15,d4051102-245e-11ee-a984-b05216279b15
1467750,11,2020-04-24,b4476b6c-245e-11ee-a984-b05216279b15,d4051134-245e-11ee-a984-b05216279b15
3411440.2,8,2019-08-22,b4476b6c-245e-11ee-a984-b05216279b15,d4051166-245e-11ee-a984-b05216279b15
1763537,15,2020-06-21,b4476b6c-245e-11ee-a984-b05216279b15,d405118e-245e-11ee-a984-b05216279b15
1232984.2,14,2019-08-28,b4476b6c-245e-11ee-a984-b05216279b15,d40511c0-245e-11ee-a984-b05216279b15
970284,12,2022-03-16,b4476b6c-245e-11ee-a984-b05216279b15,d40511f2-245e-11ee-a984-b05216279b15
3001345.2,9,2020-02-05,b4476b6c-245e-11ee-a984-b05216279b15,d405121a-245e-11ee-a984-b05216279b15
979557,15,2020-12-26,b4476b6c-245e-11ee-a984-b05216279b15,d405124c-245e-11ee-a984-b05216279b15
1259588.4,6,2021-03-10,b4476b6c-245e-11ee-a984-b05216279b15,d405127e-245e-11ee-a984-b05216279b15
1599491.6,13,2018-03-20,b4476b6c-245e-11ee-a984-b05216279b15,d40512a6-245e-11ee-a984-b05216279b15
765561,13,2019-05-23,b4476b6c-245e-11ee-a984-b05216279b15,d40512d8-245e-11ee-a984-b05216279b15
1558907,11,2020-12-23,b4476b6c-245e-11ee-a984-b05216279b15,d405130a-245e-11ee-a984-b05216279b15
1895172,6,2018-05-22,b4476b6c-245e-11ee-a984-b05216279b15,d405133c-245e-11ee-a984-b05216279b15
2167489,6,2021-06-19,b4476b6c-245e-11ee-a984-b05216279b15,d4051364-245e-11ee-a984-b05216279b15
1522733,12,2018-04-11,b4476b6c-245e-11ee-a984-b05216279b15,d4051396-245e-11ee-a984-b05216279b15
1688290,14,2019-05-07,b4476b6c-245e-11ee-a984-b05216279b15,d40513c8-245e-11ee-a984-b05216279b15
784692,8,2019-12-11,b4476b6c-245e-11ee-a984-b05216279b15,d40513f0-245e-11ee-a984-b05216279b15
1434742.4,11,2018-09-21,b4476eaa-245e-11ee-a984-b05216279b15,d4051422-245e-11ee-a984-b05216279b15
1308707,11,2022-05-06,b4476eaa-245e-11ee-a984-b05216279b15,d4051454-245e-11ee-a984-b05216279b15
2484454,7,2019-09-30,b4476eaa-245e-11ee-a984-b05216279b15,d4051486-245e-11ee-a984-b05216279b15
3188141.6,12,2023-07-10,b4476eaa-245e-11ee-a984-b05216279b15,d40514ae-245e-11ee-a984-b05216279b15
2714808.6,10,2020-01-21,b4476eaa-245e-11ee-a984-b05216279b15,d4051508-245e-11ee-a984-b05216279b15
1940385,6,2022-06-05,b4476eaa-245e-11ee-a984-b05216279b15,d405158a-245e-11ee-a984-b05216279b15
2545204.2,8,2023-03-06,b4476eaa-245e-11ee-a984-b05216279b15,d4051602-245e-11ee-a984-b05216279b15
745453,10,2023-06-20,b4476eaa-245e-11ee-a984-b05216279b15,d4051666-245e-11ee-a984-b05216279b15
1889750.8,12,2021-01-13,b4476eaa-245e-11ee-a984-b05216279b15,d40516e8-245e-11ee-a984-b05216279b15
2159106,11,2023-06-01,b4476eaa-245e-11ee-a984-b05216279b15,d4051788-245e-11ee-a984-b05216279b15
2222915,10,2022-04-09,b4476eaa-245e-11ee-a984-b05216279b15,d40517c4-245e-11ee-a984-b05216279b15
2358794.2,7,2020-08-17,b4476eaa-245e-11ee-a984-b05216279b15,d40517f6-245e-11ee-a984-b05216279b15
694774,14,2021-06-01,b4476eaa-245e-11ee-a984-b05216279b15,d4051828-245e-11ee-a984-b05216279b15
2297146.6,12,2018-09-26,b4476eaa-245e-11ee-a984-b05216279b15,d405185a-245e-11ee-a984-b05216279b15
1244086,12,2020-06-26,b4476eaa-245e-11ee-a984-b05216279b15,d405188c-245e-11ee-a984-b05216279b15
2975274.4,14,2019-08-19,b4476eaa-245e-11ee-a984-b05216279b15,d40518be-245e-11ee-a984-b05216279b15
991986.8,6,2023-03-28,b4476eaa-245e-11ee-a984-b05216279b15,d40518f0-245e-11ee-a984-b05216279b15
1788181,11,2021-12-22,b4476eaa-245e-11ee-a984-b05216279b15,d4051918-245e-11ee-a984-b05216279b15
2915337.6,9,2020-07-20,b4476eaa-245e-11ee-a984-b05216279b15,d4051954-245e-11ee-a984-b05216279b15
1287303,8,2020-10-19,b4476eaa-245e-11ee-a984-b05216279b15,d4051986-245e-11ee-a984-b05216279b15
847975,11,2018-06-06,b4476eaa-245e-11ee-a984-b05216279b15,d40519b8-245e-11ee-a984-b05216279b15
1336728.4,6,2022-07-06,b4476eaa-245e-11ee-a984-b05216279b15,d40519e0-245e-11ee-a984-b05216279b15
3031592.2,7,2018-01-22,b4476eaa-245e-11ee-a984-b05216279b15,d4051a12-245e-11ee-a984-b05216279b15
1936860.8,11,2023-03-07,b4476eaa-245e-11ee-a984-b05216279b15,d4051a44-245e-11ee-a984-b05216279b15
1993440,7,2022-06-27,b44771d4-245e-11ee-a984-b05216279b15,d4051a76-245e-11ee-a984-b05216279b15
1003212,12,2023-01-30,b44771d4-245e-11ee-a984-b05216279b15,d4051aa8-245e-11ee-a984-b05216279b15
2420815.6,8,2018-07-31,b44771d4-245e-11ee-a984-b05216279b15,d4051ada-245e-11ee-a984-b05216279b15
2879613.8,7,2021-01-30,b44771d4-245e-11ee-a984-b05216279b15,d4051b0c-245e-11ee-a984-b05216279b15
2057171,9,2020-12-17,b44771d4-245e-11ee-a984-b05216279b15,d4051b3e-245e-11ee-a984-b05216279b15
976984.4,9,2019-07-18,b44771d4-245e-11ee-a984-b05216279b15,d4051b66-245e-11ee-a984-b05216279b15
1373628.2,14,2022-01-27,b44771d4-245e-11ee-a984-b05216279b15,d4051b98-245e-11ee-a984-b05216279b15
1156920,14,2020-11-29,b44771d4-245e-11ee-a984-b05216279b15,d4051bca-245e-11ee-a984-b05216279b15
605448,7,2019-10-20,b44771d4-245e-11ee-a984-b05216279b15,d4051bfc-245e-11ee-a984-b05216279b15
1878073,12,2020-05-04,b44771d4-245e-11ee-a984-b05216279b15,d4051ca6-245e-11ee-a984-b05216279b15
1059538,9,2018-04-03,b44771d4-245e-11ee-a984-b05216279b15,d4051d6e-245e-11ee-a984-b05216279b15
2072349,7,2022-06-12,b44771d4-245e-11ee-a984-b05216279b15,d4051ddc-245e-11ee-a984-b05216279b15
523970,15,2020-12-31,b44771d4-245e-11ee-a984-b05216279b15,d4051e40-245e-11ee-a984-b05216279b15
1886177,14,2023-05-29,b44771d4-245e-11ee-a984-b05216279b15,d4051f58-245e-11ee-a984-b05216279b15
961879.8,13,2019-02-07,b44771d4-245e-11ee-a984-b05216279b15,d4052002-245e-11ee-a984-b05216279b15
1002161,9,2019-06-02,b44771d4-245e-11ee-a984-b05216279b15,d4052066-245e-11ee-a984-b05216279b15
2323357,6,2018-11-12,b44771d4-245e-11ee-a984-b05216279b15,d40520e8-245e-11ee-a984-b05216279b15
2415000,8,2020-02-08,b44771d4-245e-11ee-a984-b05216279b15,d405217e-245e-11ee-a984-b05216279b15
571881,9,2020-11-30,b44771d4-245e-11ee-a984-b05216279b15,d40521ec-245e-11ee-a984-b05216279b15
1891346.8,7,2022-01-14,b447751c-245e-11ee-a984-b05216279b15,d4052264-245e-11ee-a984-b05216279b15
1362782,13,2020-05-10,b447751c-245e-11ee-a984-b05216279b15,d40522be-245e-11ee-a984-b05216279b15
2129327,11,2018-12-27,b447751c-245e-11ee-a984-b05216279b15,d405230e-245e-11ee-a984-b05216279b15
2703922.2,14,2023-03-14,b447751c-245e-11ee-a984-b05216279b15,d4052386-245e-11ee-a984-b05216279b15
960271.2,8,2022-03-05,b447751c-245e-11ee-a984-b05216279b15,d4052408-245e-11ee-a984-b05216279b15
1672099,15,2020-11-05,b447751c-245e-11ee-a984-b05216279b15,d405246c-245e-11ee-a984-b05216279b15
1464904,13,2018-08-10,b447751c-245e-11ee-a984-b05216279b15,d40524e4-245e-11ee-a984-b05216279b15
1759053,11,2022-12-01,b447751c-245e-11ee-a984-b05216279b15,d405257a-245e-11ee-a984-b05216279b15
871024,7,2021-06-24,b447751c-245e-11ee-a984-b05216279b15,d4052624-245e-11ee-a984-b05216279b15
852206,7,2018-06-18,b447751c-245e-11ee-a984-b05216279b15,d405266a-245e-11ee-a984-b05216279b15
2246035.4,9,2022-07-03,b447751c-245e-11ee-a984-b05216279b15,d405269c-245e-11ee-a984-b05216279b15
2026630,12,2022-04-09,b447751c-245e-11ee-a984-b05216279b15,d40526ce-245e-11ee-a984-b05216279b15
1668895.2,8,2019-02-15,b447751c-245e-11ee-a984-b05216279b15,d40526f6-245e-11ee-a984-b05216279b15
2456804,13,2022-12-13,b447751c-245e-11ee-a984-b05216279b15,d4052728-245e-11ee-a984-b05216279b15
992444,13,2021-04-30,b447751c-245e-11ee-a984-b05216279b15,d405275a-245e-11ee-a984-b05216279b15
1449151,15,2022-12-10,b447751c-245e-11ee-a984-b05216279b15,d4052782-245e-11ee-a984-b05216279b15
1766206,6,2018-06-07,b447751c-245e-11ee-a984-b05216279b15,d40527d2-245e-11ee-a984-b05216279b15
1870493.8,8,2022-01-31,b447751c-245e-11ee-a984-b05216279b15,d405285e-245e-11ee-a984-b05216279b15
812228,14,2018-10-17,b447751c-245e-11ee-a984-b05216279b15,d40528c2-245e-11ee-a984-b05216279b15
843655,14,2021-12-06,b4477832-245e-11ee-a984-b05216279b15,d4052930-245e-11ee-a984-b05216279b15
1338384.6,14,2023-02-07,b4477832-245e-11ee-a984-b05216279b15,d4052980-245e-11ee-a984-b05216279b15
1024365,10,2023-04-14,b4477832-245e-11ee-a984-b05216279b15,d40529d0-245e-11ee-a984-b05216279b15
1369601.8,14,2021-01-08,b4477832-245e-11ee-a984-b05216279b15,d4052a66-245e-11ee-a984-b05216279b15
1443012,11,2020-05-17,b4477832-245e-11ee-a984-b05216279b15,d4052ac0-245e-11ee-a984-b05216279b15
1815403.8,7,2022-08-17,b4477832-245e-11ee-a984-b05216279b15,d4052b56-245e-11ee-a984-b05216279b15
3336974.2,15,2018-01-15,b4477832-245e-11ee-a984-b05216279b15,d4052bd8-245e-11ee-a984-b05216279b15
1147967,15,2019-06-15,b4477832-245e-11ee-a984-b05216279b15,d4052c0a-245e-11ee-a984-b05216279b15
1764071.4,10,2019-09-04,b4477832-245e-11ee-a984-b05216279b15,d4052c3c-245e-11ee-a984-b05216279b15
2031052.8,13,2018-09-01,b4477832-245e-11ee-a984-b05216279b15,d4052c64-245e-11ee-a984-b05216279b15
2361436,14,2020-06-18,b4477832-245e-11ee-a984-b05216279b15,d4052c96-245e-11ee-a984-b05216279b15
2758221.2,7,2022-08-15,b4477832-245e-11ee-a984-b05216279b15,d4052cc8-245e-11ee-a984-b05216279b15
1958992,15,2022-09-24,b4477832-245e-11ee-a984-b05216279b15,d4052cfa-245e-11ee-a984-b05216279b15
2174173,14,2020-06-05,b4477832-245e-11ee-a984-b05216279b15,d4052d22-245e-11ee-a984-b05216279b15
1155577,8,2023-05-07,b4477832-245e-11ee-a984-b05216279b15,d4052d54-245e-11ee-a984-b05216279b15
1785260.4,12,2018-02-26,b4477832-245e-11ee-a984-b05216279b15,d4052d86-245e-11ee-a984-b05216279b15
2173245,13,2019-12-01,b4477832-245e-11ee-a984-b05216279b15,d4052db8-245e-11ee-a984-b05216279b15
1657686,14,2020-04-11,b4477832-245e-11ee-a984-b05216279b15,d4052dea-245e-11ee-a984-b05216279b15
1120875,7,2020-12-06,b4477832-245e-11ee-a984-b05216279b15,d4052e12-245e-11ee-a984-b05216279b15
1225907,10,2022-05-02,b4477832-245e-11ee-a984-b05216279b15,d4052e44-245e-11ee-a984-b05216279b15
696733,15,2020-04-07,b4477b3e-245e-11ee-a984-b05216279b15,d4052e76-245e-11ee-a984-b05216279b15
2873043.6,8,2022-07-13,b4477b3e-245e-11ee-a984-b05216279b15,d4052ea8-245e-11ee-a984-b05216279b15
1836606,11,2020-05-13,b4477b3e-245e-11ee-a984-b05216279b15,d4052eda-245e-11ee-a984-b05216279b15
516981,10,2020-06-19,b4477b3e-245e-11ee-a984-b05216279b15,d4052f0c-245e-11ee-a984-b05216279b15
2467384,6,2021-05-25,b4477b3e-245e-11ee-a984-b05216279b15,d4052f3e-245e-11ee-a984-b05216279b15
831654,15,2022-12-01,b4477b3e-245e-11ee-a984-b05216279b15,d4052f70-245e-11ee-a984-b05216279b15
645306,13,2023-06-30,b4477b3e-245e-11ee-a984-b05216279b15,d4052fa2-245e-11ee-a984-b05216279b15
2446640,9,2021-03-25,b4477b3e-245e-11ee-a984-b05216279b15,d4052fca-245e-11ee-a984-b05216279b15
2570101.8,8,2021-02-14,b4477b3e-245e-11ee-a984-b05216279b15,d4052ffc-245e-11ee-a984-b05216279b15
1096775.4,9,2021-08-05,b4477b3e-245e-11ee-a984-b05216279b15,d405302e-245e-11ee-a984-b05216279b15
1345191.4,7,2022-02-02,b4477b3e-245e-11ee-a984-b05216279b15,d4053060-245e-11ee-a984-b05216279b15
2121453,6,2019-06-30,b4477b3e-245e-11ee-a984-b05216279b15,d4053092-245e-11ee-a984-b05216279b15
2191855.4,7,2021-09-05,b4477b3e-245e-11ee-a984-b05216279b15,d40530c4-245e-11ee-a984-b05216279b15
1789278,11,2020-04-24,b4477b3e-245e-11ee-a984-b05216279b15,d40530ec-245e-11ee-a984-b05216279b15
2254168,13,2023-02-14,b4477b3e-245e-11ee-a984-b05216279b15,d405311e-245e-11ee-a984-b05216279b15
678996,14,2022-12-09,b4477b3e-245e-11ee-a984-b05216279b15,d4053150-245e-11ee-a984-b05216279b15
3283603.4,9,2020-01-03,b4477b3e-245e-11ee-a984-b05216279b15,d4053182-245e-11ee-a984-b05216279b15
565538,10,2022-10-13,b4477b3e-245e-11ee-a984-b05216279b15,d40531b4-245e-11ee-a984-b05216279b15
746201,7,2020-04-29,b4477b3e-245e-11ee-a984-b05216279b15,d40531dc-245e-11ee-a984-b05216279b15
606516,15,2021-12-04,b4477e4a-245e-11ee-a984-b05216279b15,d405320e-245e-11ee-a984-b05216279b15
2216591,13,2018-05-29,b4477e4a-245e-11ee-a984-b05216279b15,d4053240-245e-11ee-a984-b05216279b15
1358612,13,2020-06-26,b4477e4a-245e-11ee-a984-b05216279b15,d4053272-245e-11ee-a984-b05216279b15
2919684.6,13,2018-02-16,b4477e4a-245e-11ee-a984-b05216279b15,d40532a4-245e-11ee-a984-b05216279b15
2448473,12,2020-10-02,b4477e4a-245e-11ee-a984-b05216279b15,d40532cc-245e-11ee-a984-b05216279b15
1704517,15,2022-10-27,b4477e4a-245e-11ee-a984-b05216279b15,d4053308-245e-11ee-a984-b05216279b15
1236918,14,2022-06-22,b4477e4a-245e-11ee-a984-b05216279b15,d405333a-245e-11ee-a984-b05216279b15
1340237,15,2023-04-03,b4477e4a-245e-11ee-a984-b05216279b15,d4053362-245e-11ee-a984-b05216279b15
2717353.8,15,2020-03-26,b4477e4a-245e-11ee-a984-b05216279b15,d4053394-245e-11ee-a984-b05216279b15
3411914.8,9,2021-01-04,b4477e4a-245e-11ee-a984-b05216279b15,d40533c6-245e-11ee-a984-b05216279b15
2221632,13,2023-05-20,b4477e4a-245e-11ee-a984-b05216279b15,d40533f8-245e-11ee-a984-b05216279b15
1840772,8,2023-05-24,b4477e4a-245e-11ee-a984-b05216279b15,d4053420-245e-11ee-a984-b05216279b15
1494899,11,2021-07-29,b4477e4a-245e-11ee-a984-b05216279b15,d4053452-245e-11ee-a984-b05216279b15
2245520,7,2022-11-24,b4477e4a-245e-11ee-a984-b05216279b15,d4053484-245e-11ee-a984-b05216279b15
3452673,12,2021-08-18,b4477e4a-245e-11ee-a984-b05216279b15,d40534b6-245e-11ee-a984-b05216279b15
3075067.8,14,2022-07-07,b4477e4a-245e-11ee-a984-b05216279b15,d40534de-245e-11ee-a984-b05216279b15
2393522,7,2020-06-23,b4477e4a-245e-11ee-a984-b05216279b15,d4053524-245e-11ee-a984-b05216279b15
1278295,15,2022-10-23,b4477e4a-245e-11ee-a984-b05216279b15,d4053556-245e-11ee-a984-b05216279b15
2213055,11,2019-11-12,b4477e4a-245e-11ee-a984-b05216279b15,d4053588-245e-11ee-a984-b05216279b15
2865909.2,13,2022-08-04,b4477e4a-245e-11ee-a984-b05216279b15,d40535ba-245e-11ee-a984-b05216279b15
2008292,8,2018-12-29,b4477e4a-245e-11ee-a984-b05216279b15,d40535ec-245e-11ee-a984-b05216279b15
2266273,12,2018-10-11,b4477e4a-245e-11ee-a984-b05216279b15,d405361e-245e-11ee-a984-b05216279b15
2340109,14,2019-06-19,b4477e4a-245e-11ee-a984-b05216279b15,d4053646-245e-11ee-a984-b05216279b15
2363567,11,2023-04-29,b4477e4a-245e-11ee-a984-b05216279b15,d4053678-245e-11ee-a984-b05216279b15
1704246,13,2022-12-17,b4477e4a-245e-11ee-a984-b05216279b15,d40536aa-245e-11ee-a984-b05216279b15
1201475.8,12,2020-09-26,b4478188-245e-11ee-a984-b05216279b15,d40536dc-245e-11ee-a984-b05216279b15
651911,8,2020-06-27,b4478188-245e-11ee-a984-b05216279b15,d4053704-245e-11ee-a984-b05216279b15
1886741,13,2023-05-22,b4478188-245e-11ee-a984-b05216279b15,d4053736-245e-11ee-a984-b05216279b15
3007519.2,15,2023-02-13,b4478188-245e-11ee-a984-b05216279b15,d4053768-245e-11ee-a984-b05216279b15
2994937.4,12,2022-07-20,b4478188-245e-11ee-a984-b05216279b15,d405379a-245e-11ee-a984-b05216279b15
3487870.4,11,2020-02-10,b4478188-245e-11ee-a984-b05216279b15,d40537c2-245e-11ee-a984-b05216279b15
1645184,10,2021-05-08,b4478188-245e-11ee-a984-b05216279b15,d40537f4-245e-11ee-a984-b05216279b15
1968646.4,7,2021-07-02,b4478188-245e-11ee-a984-b05216279b15,d4053826-245e-11ee-a984-b05216279b15
1648359,12,2020-05-06,b4478188-245e-11ee-a984-b05216279b15,d405384e-245e-11ee-a984-b05216279b15
3464216,11,2021-09-12,b4478188-245e-11ee-a984-b05216279b15,d4053880-245e-11ee-a984-b05216279b15
2018739,10,2020-05-09,b4478188-245e-11ee-a984-b05216279b15,d40538b2-245e-11ee-a984-b05216279b15
576072,11,2021-10-07,b4478188-245e-11ee-a984-b05216279b15,d40538e4-245e-11ee-a984-b05216279b15
2317975,8,2020-05-08,b4478188-245e-11ee-a984-b05216279b15,d4053916-245e-11ee-a984-b05216279b15
543688,10,2022-05-16,b4478188-245e-11ee-a984-b05216279b15,d405393e-245e-11ee-a984-b05216279b15
3143526.4,9,2021-08-01,b4478188-245e-11ee-a984-b05216279b15,d4053970-245e-11ee-a984-b05216279b15
1352160,14,2022-12-14,b4478188-245e-11ee-a984-b05216279b15,d40539a2-245e-11ee-a984-b05216279b15
2224287.8,6,2023-03-13,b4478188-245e-11ee-a984-b05216279b15,d40539d4-245e-11ee-a984-b05216279b15
1180142,8,2021-05-29,b4478188-245e-11ee-a984-b05216279b15,d40539fc-245e-11ee-a984-b05216279b15
2035459,9,2020-11-24,b4478188-245e-11ee-a984-b05216279b15,d4053a2e-245e-11ee-a984-b05216279b15
738980,9,2021-11-03,b4478188-245e-11ee-a984-b05216279b15,d4053a60-245e-11ee-a984-b05216279b15
2195814,6,2022-11-12,b4478188-245e-11ee-a984-b05216279b15,d4053a88-245e-11ee-a984-b05216279b15
978789,6,2018-05-23,b4478188-245e-11ee-a984-b05216279b15,d4053aba-245e-11ee-a984-b05216279b15
1924279,12,2020-09-18,b4478188-245e-11ee-a984-b05216279b15,d4053aec-245e-11ee-a984-b05216279b15
2127041,9,2018-08-18,b4478188-245e-11ee-a984-b05216279b15,d4053b1e-245e-11ee-a984-b05216279b15
1770102,12,2019-06-08,b4478188-245e-11ee-a984-b05216279b15,d4053b46-245e-11ee-a984-b05216279b15
2556958.6,13,2020-09-13,b4478188-245e-11ee-a984-b05216279b15,d4053b78-245e-11ee-a984-b05216279b15
1541919.4,7,2018-01-17,b4478188-245e-11ee-a984-b05216279b15,d4053baa-245e-11ee-a984-b05216279b15
2863445.2,7,2020-03-01,b4478552-245e-11ee-a984-b05216279b15,d4053bd2-245e-11ee-a984-b05216279b15
2454999.4,7,2020-07-24,b4478552-245e-11ee-a984-b05216279b15,d4053c04-245e-11ee-a984-b05216279b15
1362183.2,9,2019-01-29,b4478552-245e-11ee-a984-b05216279b15,d4053c36-245e-11ee-a984-b05216279b15
574413,9,2023-05-14,b4478552-245e-11ee-a984-b05216279b15,d4053c68-245e-11ee-a984-b05216279b15
2175581.8,11,2018-01-27,b4478552-245e-11ee-a984-b05216279b15,d4053c90-245e-11ee-a984-b05216279b15
817251.4,12,2022-07-13,b4478552-245e-11ee-a984-b05216279b15,d4053cc2-245e-11ee-a984-b05216279b15
1880498.2,6,2018-03-13,b4478552-245e-11ee-a984-b05216279b15,d4053cf4-245e-11ee-a984-b05216279b15
995855,6,2021-04-15,b4478552-245e-11ee-a984-b05216279b15,d4053d1c-245e-11ee-a984-b05216279b15
3424008,15,2018-09-03,b4478552-245e-11ee-a984-b05216279b15,d4053d4e-245e-11ee-a984-b05216279b15
707976,6,2018-05-29,b4478552-245e-11ee-a984-b05216279b15,d4053d80-245e-11ee-a984-b05216279b15
865554,13,2020-12-23,b4478552-245e-11ee-a984-b05216279b15,d4053da8-245e-11ee-a984-b05216279b15
2178712.2,8,2018-03-24,b4478552-245e-11ee-a984-b05216279b15,d4053dda-245e-11ee-a984-b05216279b15
2509917.2,11,2020-02-27,b4478552-245e-11ee-a984-b05216279b15,d4053e0c-245e-11ee-a984-b05216279b15
2078839,15,2021-07-16,b4478552-245e-11ee-a984-b05216279b15,d4053e3e-245e-11ee-a984-b05216279b15
1425349,9,2019-11-03,b4478552-245e-11ee-a984-b05216279b15,d4053e66-245e-11ee-a984-b05216279b15
1193932,13,2021-12-03,b4478552-245e-11ee-a984-b05216279b15,d4053e98-245e-11ee-a984-b05216279b15
3196970,12,2021-08-24,b4478552-245e-11ee-a984-b05216279b15,d4053eca-245e-11ee-a984-b05216279b15
781138.4,10,2019-07-23,b4478552-245e-11ee-a984-b05216279b15,d4053ef2-245e-11ee-a984-b05216279b15
1593722.2,9,2020-01-22,b4478552-245e-11ee-a984-b05216279b15,d4053f24-245e-11ee-a984-b05216279b15
1747673,10,2022-06-10,b4478552-245e-11ee-a984-b05216279b15,d4053f56-245e-11ee-a984-b05216279b15
531723,12,2019-12-08,b447887c-245e-11ee-a984-b05216279b15,d4053f7e-245e-11ee-a984-b05216279b15
2109622,8,2022-04-13,b447887c-245e-11ee-a984-b05216279b15,d4053fb0-245e-11ee-a984-b05216279b15
2182453,11,2018-05-18,b447887c-245e-11ee-a984-b05216279b15,d4053fe2-245e-11ee-a984-b05216279b15
1873134.2,10,2022-07-23,b447887c-245e-11ee-a984-b05216279b15,d4054014-245e-11ee-a984-b05216279b15
2497443.2,9,2023-01-31,b447887c-245e-11ee-a984-b05216279b15,d405403c-245e-11ee-a984-b05216279b15
886901.4,8,2018-02-03,b447887c-245e-11ee-a984-b05216279b15,d405406e-245e-11ee-a984-b05216279b15
2828614.6,15,2019-03-28,b447887c-245e-11ee-a984-b05216279b15,d4054096-245e-11ee-a984-b05216279b15
1423343,14,2019-05-24,b447887c-245e-11ee-a984-b05216279b15,d40540c8-245e-11ee-a984-b05216279b15
2066955.8,15,2020-08-18,b447887c-245e-11ee-a984-b05216279b15,d40540fa-245e-11ee-a984-b05216279b15
819278.6,12,2020-02-25,b447887c-245e-11ee-a984-b05216279b15,d405412c-245e-11ee-a984-b05216279b15
1195825,6,2023-04-04,b447887c-245e-11ee-a984-b05216279b15,d4054154-245e-11ee-a984-b05216279b15
2139456.2,8,2018-08-26,b447887c-245e-11ee-a984-b05216279b15,d4054186-245e-11ee-a984-b05216279b15
2147167,10,2019-06-14,b447887c-245e-11ee-a984-b05216279b15,d40541b8-245e-11ee-a984-b05216279b15
893338.6,14,2019-08-04,b447887c-245e-11ee-a984-b05216279b15,d40541e0-245e-11ee-a984-b05216279b15
611596,10,2021-12-13,b447887c-245e-11ee-a984-b05216279b15,d4054212-245e-11ee-a984-b05216279b15
971745,6,2018-05-25,b447887c-245e-11ee-a984-b05216279b15,d4054244-245e-11ee-a984-b05216279b15
1576785,8,2018-05-28,b447887c-245e-11ee-a984-b05216279b15,d405426c-245e-11ee-a984-b05216279b15
2406927,12,2021-05-08,b447887c-245e-11ee-a984-b05216279b15,d405429e-245e-11ee-a984-b05216279b15
1350015.8,9,2023-01-27,b447887c-245e-11ee-a984-b05216279b15,d40542d0-245e-11ee-a984-b05216279b15
2170226.8,11,2022-09-23,b447887c-245e-11ee-a984-b05216279b15,d40542f8-245e-11ee-a984-b05216279b15
1259455,9,2022-12-08,b447887c-245e-11ee-a984-b05216279b15,d405432a-245e-11ee-a984-b05216279b15
1326134.6,7,2023-01-24,b447887c-245e-11ee-a984-b05216279b15,d405435c-245e-11ee-a984-b05216279b15
803971,13,2022-11-03,b447887c-245e-11ee-a984-b05216279b15,d405438e-245e-11ee-a984-b05216279b15
1980593,13,2022-05-31,b447887c-245e-11ee-a984-b05216279b15,d40543b6-245e-11ee-a984-b05216279b15
1747825.8,9,2020-02-04,b4478bba-245e-11ee-a984-b05216279b15,d40543e8-245e-11ee-a984-b05216279b15
1499844,9,2020-12-04,b4478bba-245e-11ee-a984-b05216279b15,d405441a-245e-11ee-a984-b05216279b15
1760088.4,9,2022-09-11,b4478bba-245e-11ee-a984-b05216279b15,d4054442-245e-11ee-a984-b05216279b15
715750,14,2020-01-28,b4478bba-245e-11ee-a984-b05216279b15,d4054474-245e-11ee-a984-b05216279b15
1293064,8,2019-06-29,b4478bba-245e-11ee-a984-b05216279b15,d40544a6-245e-11ee-a984-b05216279b15
1550000,13,2021-12-04,b4478bba-245e-11ee-a984-b05216279b15,d40544d8-245e-11ee-a984-b05216279b15
3189261.6,13,2021-09-28,b4478bba-245e-11ee-a984-b05216279b15,d4054500-245e-11ee-a984-b05216279b15
2207690.8,11,2019-07-20,b4478bba-245e-11ee-a984-b05216279b15,d4054532-245e-11ee-a984-b05216279b15
2603956.6,10,2018-09-28,b4478bba-245e-11ee-a984-b05216279b15,d4054564-245e-11ee-a984-b05216279b15
2027837,10,2020-10-03,b4478bba-245e-11ee-a984-b05216279b15,d405458c-245e-11ee-a984-b05216279b15
1206634,12,2023-05-25,b4478bba-245e-11ee-a984-b05216279b15,d40545be-245e-11ee-a984-b05216279b15
2451500.8,11,2020-09-26,b4478bba-245e-11ee-a984-b05216279b15,d40545f0-245e-11ee-a984-b05216279b15
2378847,13,2019-12-21,b4478bba-245e-11ee-a984-b05216279b15,d4054622-245e-11ee-a984-b05216279b15
1605587.2,9,2019-08-30,b4478bba-245e-11ee-a984-b05216279b15,d405464a-245e-11ee-a984-b05216279b15
