Name,Quarter,revenue,com_id
Webb LLC,2019Q2,5977636,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2020Q1,13830174,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2020Q3,21170156,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2020Q4,6402100,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2021Q2,2412752,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2021Q3,11330043,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2022Q1,13450141,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2022Q2,12127440,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2022Q3,23907167,b441c108-245e-11ee-a984-b05216279b15
Webb LLC,2023Q2,2437640,b441c108-245e-11ee-a984-b05216279b15
Conrad and Sons,2018Q1,17268714,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2018Q3,18986721,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2018Q4,9730092,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2019Q2,27937548,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2020Q1,19717185,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2020Q2,16986268,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2020Q4,8412596,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2021Q1,19054672,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2021Q2,10436024,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2021Q3,19321909,b441da8a-245e-11ee-a984-b05216279b15
Conrad and Sons,2022Q2,9269396,b441da8a-245e-11ee-a984-b05216279b15
Figueroa PLC,2018Q1,4881856,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2018Q2,7911788,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2018Q3,11168600,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2018Q4,10342412,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2019Q3,24553788,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2020Q1,13778632,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2020Q2,3918672,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2020Q3,5400001,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2020Q4,5129332,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2021Q4,2669984,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2022Q1,29307079,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2022Q2,4404552,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2022Q4,18158184,b441f18c-245e-11ee-a984-b05216279b15
Figueroa PLC,2023Q2,8311484,b441f18c-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2018Q2,17648356,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2018Q4,6689272,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2019Q1,11896108,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2019Q2,10720900,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2019Q3,26248717,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2019Q4,6339612,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2020Q2,2582284,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2020Q3,26465628,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2021Q4,2482564,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2022Q3,9708300,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2022Q4,14345460,b4421ca2-245e-11ee-a984-b05216279b15
"Bowman, Shepherd and Dudley",2023Q2,15408160,b4421ca2-245e-11ee-a984-b05216279b15
Clark-Bishop,2018Q1,13753616,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2018Q2,9873884,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2018Q4,9848684,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2019Q1,16352414,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2019Q2,11934000,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2020Q1,16295305,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2020Q2,12088100,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2020Q3,8932672,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2020Q4,11657480,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2021Q1,8314460,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2021Q2,33767572,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2021Q4,12298616,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2022Q2,14988208,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2022Q3,13853274,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2022Q4,11308280,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2023Q2,6497516,b442391c-245e-11ee-a984-b05216279b15
Clark-Bishop,2023Q3,13758908,b442391c-245e-11ee-a984-b05216279b15
Hudson LLC,2018Q2,7594692,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2018Q3,4469746,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2019Q1,21968447,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2019Q2,5558992,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2019Q3,6967402,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2020Q2,8295668,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2020Q4,9513772,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2021Q1,17982557,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2021Q2,15127128,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2021Q3,42584432,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2022Q1,15926993,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2022Q2,7978760,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2022Q3,9927786,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2023Q1,23898117,b4425168-245e-11ee-a984-b05216279b15
Hudson LLC,2023Q2,4211500,b4425168-245e-11ee-a984-b05216279b15
Kerr and Sons,2018Q2,3910968,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2018Q3,22305130,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2018Q4,8339240,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2019Q1,10460559,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2019Q2,12387304,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2019Q3,8403673,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2019Q4,7853324,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2020Q2,6620556,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2020Q4,13235960,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2021Q1,4966494,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2021Q2,17216520,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2021Q4,2827480,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2022Q2,6989104,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2022Q4,15999968,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2023Q1,22595098,b4426928-245e-11ee-a984-b05216279b15
Kerr and Sons,2023Q2,16529880,b4426928-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2018Q1,19733268,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2018Q2,11508904,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2018Q4,19886196,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2019Q2,4223392,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2019Q3,29049238,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2019Q4,8838148,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2020Q3,10388106,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2020Q4,7339676,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2021Q1,4504057,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2021Q4,6330556,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2022Q2,7081208,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2022Q3,23362505,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2022Q4,11969084,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2023Q1,5551240,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2023Q2,12891556,b4427a12-245e-11ee-a984-b05216279b15
Hawkins-Fowler,2023Q3,4982706,b4427a12-245e-11ee-a984-b05216279b15
Juarez Group,2018Q2,9432884,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2018Q3,13162105,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2019Q1,5261284,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2019Q3,8732494,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2020Q1,7574044,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2020Q2,5934884,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2020Q3,12695334,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2021Q2,8924860,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2021Q3,13066272,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2021Q4,6819536,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2022Q1,10044109,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2022Q2,6754840,b442866a-245e-11ee-a984-b05216279b15
Juarez Group,2023Q1,15487729,b442866a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2018Q1,19621274,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2018Q3,12720142,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2018Q4,5121780,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2019Q1,17744339,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2019Q2,15600268,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2019Q3,24124245,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2019Q4,15005312,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2020Q1,13850267,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2020Q2,6153516,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2020Q3,23195228,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2021Q1,11364875,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2021Q2,4451772,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2021Q3,25548941,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2021Q4,5242092,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2022Q1,15134190,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2022Q2,4859100,b442929a-245e-11ee-a984-b05216279b15
"Harris, Hernandez and Warner",2022Q3,6402317,b442929a-245e-11ee-a984-b05216279b15
Odom-Johnson,2018Q2,20525988,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2018Q4,3681844,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2020Q2,24138276,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2020Q3,23641508,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2020Q4,9611860,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2021Q1,13182601,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2021Q4,7832744,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2022Q3,39585448,b442a35c-245e-11ee-a984-b05216279b15
Odom-Johnson,2022Q4,2891624,b442a35c-245e-11ee-a984-b05216279b15
Miller-Murray,2018Q3,7869764,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2019Q1,13122032,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2019Q2,9860608,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2019Q3,15156842,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2019Q4,3965300,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2020Q2,4734464,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2020Q3,8089608,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2020Q4,7324740,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2021Q2,16865720,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2021Q3,3695854,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2021Q4,11413828,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2022Q2,7778380,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2022Q4,5408876,b442b1ee-245e-11ee-a984-b05216279b15
Miller-Murray,2023Q2,4248612,b442b1ee-245e-11ee-a984-b05216279b15
Hutchinson Group,2020Q2,76192870,b4486d50-245e-11ee-a984-b05216279b15
GSK,2020Q2,19396692,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2020Q3,112175476,b4486d50-245e-11ee-a984-b05216279b15
GSK,2020Q3,5926020,b442c09e-245e-11ee-a984-b05216279b15
GSK,2020Q4,5010300,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2020Q4,9759528,b4486d50-245e-11ee-a984-b05216279b15
GSK,2021Q1,4585638,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2021Q1,12921120,b4486d50-245e-11ee-a984-b05216279b15
GSK,2021Q2,8606752,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2021Q2,19022552,b4486d50-245e-11ee-a984-b05216279b15
GSK,2021Q3,108346795,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2021Q3,88714115,b4486d50-245e-11ee-a984-b05216279b15
GSK,2021Q4,87060319,b442c09e-245e-11ee-a984-b05216279b15
Hutchinson Group,2021Q4,79016995,b4486d50-245e-11ee-a984-b05216279b15
Hutchinson Group,2022Q1,117321236,b4486d50-245e-11ee-a984-b05216279b15
GSK,2022Q1,12392066,b442c09e-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2018Q1,7284816,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2018Q3,23569022,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2018Q4,6768268,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2019Q1,3970355,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2019Q2,10037548,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2019Q4,19261812,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2020Q1,7304113,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2020Q3,5044183,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2021Q2,6005704,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2021Q3,16767576,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2021Q4,11004200,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2022Q1,11297876,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2022Q2,4538440,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2022Q4,16109152,b442ce18-245e-11ee-a984-b05216279b15
"Anderson, Gomez and Powers",2023Q1,13694828,b442ce18-245e-11ee-a984-b05216279b15
Butler-Butler,2018Q1,15497423,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2018Q2,12248164,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2018Q4,10588136,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2019Q1,18525393,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2020Q1,10551760,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2020Q2,16204680,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2021Q1,42684006,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2022Q1,16075903,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2022Q2,18290284,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2022Q4,9804336,b442da16-245e-11ee-a984-b05216279b15
Butler-Butler,2023Q1,41070635,b442da16-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2018Q1,12261552,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2018Q4,3348208,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2019Q1,28891968,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2019Q2,7927100,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2019Q3,6461772,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2020Q1,9440608,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2020Q2,2307144,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2020Q4,13124880,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2021Q3,5817851,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2021Q4,6391784,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2022Q2,7950568,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2022Q3,3249327,b442e6b4-245e-11ee-a984-b05216279b15
"Torres, Doyle and Wheeler",2022Q4,16876200,b442e6b4-245e-11ee-a984-b05216279b15
Boyle PLC,2018Q1,13170214,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2019Q2,9934156,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2019Q4,6716104,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2020Q3,13936160,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2020Q4,19515484,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2021Q2,18078820,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2021Q4,9132264,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2022Q2,7698240,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2022Q3,5194996,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2022Q4,7551052,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2023Q1,7678238,b442f4f6-245e-11ee-a984-b05216279b15
Boyle PLC,2023Q2,6982100,b442f4f6-245e-11ee-a984-b05216279b15
Duke-Black,2018Q1,30939927,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2018Q3,11773798,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2018Q4,7903212,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2019Q2,14073168,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2019Q3,10758092,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2020Q1,11616063,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2020Q4,9816184,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2021Q2,14481456,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2021Q3,8344140,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2022Q1,19284636,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2022Q2,5519596,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2023Q1,12125685,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2023Q2,2236084,b4430400-245e-11ee-a984-b05216279b15
Duke-Black,2023Q3,8623955,b4430400-245e-11ee-a984-b05216279b15
Ramos Group,2018Q1,25377055,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2018Q2,12374488,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2018Q4,11371636,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2019Q1,20682659,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2019Q3,29090779,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2019Q4,13570476,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2020Q2,16121064,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2020Q3,10890661,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2020Q4,7584080,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2021Q1,9975145,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2021Q2,9969080,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2021Q3,8466735,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2022Q1,12432050,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2022Q2,5129956,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2022Q3,2870207,b44313f0-245e-11ee-a984-b05216279b15
Ramos Group,2023Q1,6858051,b44313f0-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2018Q1,15936384,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2018Q2,18241900,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2018Q3,12331211,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2018Q4,9448748,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2019Q1,9098594,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2019Q2,9490004,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2019Q4,11256136,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2020Q1,9931751,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2020Q2,11472756,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2021Q1,9675484,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2021Q2,6308460,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2021Q4,14963656,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2022Q1,11588735,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2022Q2,3220880,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2022Q3,4795308,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2022Q4,11579232,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2023Q1,12545680,b44323f4-245e-11ee-a984-b05216279b15
"Moran, Fisher and Horn",2023Q2,6546520,b44323f4-245e-11ee-a984-b05216279b15
Anderson-Miller,2018Q1,5408692,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2019Q2,8706672,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2019Q3,17830377,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2019Q4,8661456,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2020Q1,9594289,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2020Q3,13325211,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2021Q2,13289296,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2021Q4,19655564,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2022Q1,13767292,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2022Q4,10323084,b4433286-245e-11ee-a984-b05216279b15
Anderson-Miller,2023Q2,6490404,b4433286-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2018Q1,12862455,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2018Q2,17983956,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2018Q3,26375423,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2018Q4,7423316,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2019Q1,3143145,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2019Q2,9288268,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2019Q3,12362677,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2019Q4,9964300,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2020Q1,22208569,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2021Q2,9516656,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2021Q4,3172128,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2022Q1,19650646,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2022Q2,16225684,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2022Q3,11267205,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2022Q4,17655028,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2023Q1,16912117,b443429e-245e-11ee-a984-b05216279b15
"Walker, Thompson and Smith",2023Q2,22531424,b443429e-245e-11ee-a984-b05216279b15
Molina LLC,2018Q2,21223752,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2018Q3,14311175,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2018Q4,9791824,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2019Q1,20415623,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2019Q2,10918868,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2019Q3,19920208,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2020Q3,6988228,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2020Q4,15753516,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2021Q1,8357854,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2021Q3,12934835,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2021Q4,8661584,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2022Q1,8551709,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2022Q2,2707544,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2022Q3,14521908,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2022Q4,13085080,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2023Q1,10891697,b4435194-245e-11ee-a984-b05216279b15
Molina LLC,2023Q2,6519112,b4435194-245e-11ee-a984-b05216279b15
Arnold-Hughes,2018Q1,12303233,b4435fae-245e-11ee-a984-b05216279b15
Arnold-Hughes,2018Q3,18682171,b4435fae-245e-11ee-a984-b05216279b15
Arnold-Hughes,2018Q4,10925840,b4435fae-245e-11ee-a984-b05216279b15
